country;continent;year;life_exp;pop;gdp_per_cap;Unnamed: 6;grupo
Jamaica;Americas;2002.0;72.0;2664659.0;6994.0;7749.0;Alto
Jamaica;Americas;2007.0;73.0;2780132.0;7320.0;8803.0;Alto
Japan;Asia;1952.0;63.0;86459025.0;3216.0;9563.0;Medio
Japan;Asia;1957.0;66.0;91563009.0;4317.0;6944.0;Medio
Japan;Asia;1962.0;69.0;95831757.0;6576.0;6495.0;Medio
Japan;Asia;1967.0;71.0;100825279.0;9847.0;7886.0;Alto
Japan;Asia;1972.0;73.0;107188273.0;14778.0;7864.0;Alto
Japan;Asia;1977.0;75.0;113872473.0;16610.0;3770.0;Alto
Japan;Asia;1982.0;77.0;118454974.0;19384.0;1057.0;Alto
Japan;Asia;1987.0;79.0;122091325.0;22375.0;9419.0;Alto
Japan;Asia;1992.0;79.0;124329269.0;26824.0;8951.0;Alto
Japan;Asia;1997.0;81.0;125956499.0;28816.0;5850.0;Alto
Japan;Asia;2002.0;82.0;127065841.0;28604.0;5919.0;Alto
Japan;Asia;2007.0;83.0;127467972.0;31656.0;681.0;Alto
Jordan;Asia;1952.0;43.0;607914.0;1546.0;9078.0;Bajo
Jordan;Asia;1957.0;46.0;746559.0;1886.0;806.0;Medio
Jordan;Asia;1962.0;48.0;933559.0;2348.0;92.0;Medio
Jordan;Asia;1967.0;52.0;1255058.0;2741.0;7963.0;Medio
Jordan;Asia;1972.0;57.0;1613551.0;2110.0;8563.0;Medio
Jordan;Asia;1977.0;61.0;1937652.0;2852.0;3516.0;Medio
Jordan;Asia;1982.0;64.0;2347031.0;4161.0;4160.0;Medio
Jordan;Asia;1987.0;66.0;2820042.0;4448.0;6799.0;Medio
Jordan;Asia;1992.0;68.0;3867409.0;3431.0;5936.0;Medio
Jordan;Asia;1997.0;70.0;4526235.0;3645.0;3796.0;Medio
Jordan;Asia;2002.0;71.0;5307470.0;3844.0;9172.0;Medio
Jordan;Asia;2007.0;73.0;6053193.0;4519.0;4612.0;Medio
Kenya;Africa;1952.0;42.0;6464046.0;853.0;5409.0;Bajo
Kenya;Africa;1957.0;45.0;7454779.0;944.0;4383.0;Bajo
Kenya;Africa;1962.0;48.0;8678557.0;896.0;9664.0;Bajo
Kenya;Africa;1967.0;51.0;10191512.0;1056.0;7365.0;Bajo
Kenya;Africa;1972.0;54.0;12044785.0;1222.0;3600.0;Bajo
Kenya;Africa;1977.0;56.0;14500404.0;1267.0;6132.0;Bajo
Kenya;Africa;1982.0;59.0;17661452.0;1348.0;2258.0;Bajo
Kenya;Africa;1987.0;59.0;21198082.0;1361.0;9369.0;Bajo
Kenya;Africa;1992.0;59.0;25020539.0;1341.0;9217.0;Bajo
Kenya;Africa;1997.0;54.0;28263827.0;1360.0;4850.0;Bajo
Kenya;Africa;2002.0;51.0;31386842.0;1287.0;5147.0;Bajo
Kenya;Africa;2007.0;54.0;35610177.0;1463.0;2493.0;Bajo
Kuwait;Asia;1952.0;56.0;160000.0;108382.0;3529.0;Alto
Kuwait;Asia;1957.0;58.0;212846.0;113523.0;1329.0;Alto
Kuwait;Asia;1962.0;60.0;358266.0;95458.0;1118.0;Alto
Kuwait;Asia;1967.0;65.0;575003.0;80894.0;8833.0;Alto
Kuwait;Asia;1972.0;68.0;841934.0;109347.0;8670.0;Alto
Kuwait;Asia;1977.0;69.0;1140357.0;59265.0;4771.0;Alto
Kuwait;Asia;1982.0;71.0;1497494.0;31354.0;357.0;Alto
Kuwait;Asia;1987.0;74.0;1891487.0;28118.0;4300.0;Alto
Kuwait;Asia;1992.0;75.0;1418095.0;34932.0;9196.0;Alto
Kuwait;Asia;1997.0;76.0;1765345.0;40300.0;6200.0;Alto
Kuwait;Asia;2002.0;77.0;2111561.0;35110.0;1057.0;Alto
Kuwait;Asia;2007.0;78.0;2505559.0;47306.0;9898.0;Alto
Lebanon;Asia;1952.0;56.0;1439529.0;4834.0;8041.0;Medio
Lebanon;Asia;1957.0;59.0;1647412.0;6089.0;7869.0;Medio
Lebanon;Asia;1962.0;62.0;1886848.0;5714.0;5606.0;Medio
Lebanon;Asia;1967.0;64.0;2186894.0;6006.0;9830.0;Medio
Lebanon;Asia;1972.0;65.0;2680018.0;7486.0;3843.0;Alto
Lebanon;Asia;1977.0;66.0;3115787.0;8659.0;6968.0;Alto
Lebanon;Asia;1982.0;67.0;3086876.0;7640.0;5195.0;Alto
Lebanon;Asia;1987.0;68.0;3089353.0;5377.0;913.0;Medio
Lebanon;Asia;1992.0;69.0;3219994.0;6890.0;8069.0;Alto
Lebanon;Asia;1997.0;70.0;3430388.0;8754.0;9639.0;Alto
Lebanon;Asia;2002.0;71.0;3677780.0;9313.0;9388.0;Alto
Lebanon;Asia;2007.0;72.0;3921278.0;10461.0;587.0;Alto
Lesotho;Africa;1952.0;42.0;748747.0;298.0;8462.0;Bajo
Lesotho;Africa;1957.0;45.0;813338.0;335.0;9971.0;Bajo
Lesotho;Africa;1962.0;48.0;893143.0;411.0;8006.0;Bajo
Lesotho;Africa;1967.0;48.0;996380.0;498.0;6390.0;Bajo
Lesotho;Africa;1972.0;50.0;1116779.0;496.0;5816.0;Bajo
Lesotho;Africa;1977.0;52.0;1251524.0;745.0;3695.0;Bajo
Lesotho;Africa;1982.0;55.0;1411807.0;797.0;2631.0;Bajo
Lesotho;Africa;1987.0;57.0;1599200.0;773.0;9932.0;Bajo
Lesotho;Africa;1992.0;60.0;1803195.0;977.0;4863.0;Bajo
Lesotho;Africa;1997.0;56.0;1982823.0;1186.0;1480.0;Bajo
Lesotho;Africa;2002.0;45.0;2046772.0;1275.0;1846.0;Bajo
Lesotho;Africa;2007.0;43.0;2012649.0;1569.0;3314.0;Bajo
Liberia;Africa;1952.0;38.0;863308.0;575.0;5730.0;Bajo
Liberia;Africa;1957.0;39.0;975950.0;620.0;9700.0;Bajo
Liberia;Africa;1962.0;41.0;1112796.0;634.0;1952.0;Bajo
Liberia;Africa;1967.0;42.0;1279406.0;713.0;6036.0;Bajo
Liberia;Africa;1972.0;43.0;1482628.0;803.0;55.0;Bajo
Liberia;Africa;1977.0;44.0;1703617.0;640.0;3224.0;Bajo
Liberia;Africa;1982.0;45.0;1956875.0;572.0;1996.0;Bajo
Liberia;Africa;1987.0;46.0;2269414.0;506.0;1139.0;Bajo
Liberia;Africa;1992.0;41.0;1912974.0;636.0;6229.0;Bajo
Liberia;Africa;1997.0;42.0;2200725.0;609.0;1740.0;Bajo
Liberia;Africa;2002.0;44.0;2814651.0;531.0;4824.0;Bajo
Liberia;Africa;2007.0;46.0;3193942.0;414.0;5073.0;Bajo
Libya;Africa;1952.0;43.0;1019729.0;2387.0;5481.0;Medio
Libya;Africa;1957.0;45.0;1201578.0;3448.0;2844.0;Medio
Libya;Africa;1962.0;48.0;1441863.0;6757.0;308.0;Medio
Libya;Africa;1967.0;50.0;1759224.0;18772.0;7517.0;Alto
Libya;Africa;1972.0;53.0;2183877.0;21011.0;4972.0;Alto
Libya;Africa;1977.0;57.0;2721783.0;21951.0;2118.0;Alto
Libya;Africa;1982.0;62.0;3344074.0;17364.0;2754.0;Alto
Libya;Africa;1987.0;66.0;3799845.0;11770.0;5898.0;Alto
Libya;Africa;1992.0;69.0;4364501.0;9640.0;1385.0;Alto
Libya;Africa;1997.0;72.0;4759670.0;9467.0;4461.0;Alto
Libya;Africa;2002.0;73.0;5368585.0;9534.0;6775.0;Alto
Libya;Africa;2007.0;74.0;6036914.0;12057.0;4993.0;Alto
Madagascar;Africa;1952.0;37.0;4762912.0;1443.0;117.0;Bajo
Madagascar;Africa;1957.0;39.0;5181679.0;1589.0;2028.0;Bajo
Madagascar;Africa;1962.0;41.0;5703324.0;1643.0;3871.0;Bajo
Madagascar;Africa;1967.0;43.0;6334556.0;1634.0;473.0;Bajo
Madagascar;Africa;1972.0;45.0;7082430.0;1748.0;5630.0;Medio
Madagascar;Africa;1977.0;47.0;8007166.0;1544.0;2286.0;Bajo
Madagascar;Africa;1982.0;49.0;9171477.0;1302.0;8787.0;Bajo
Madagascar;Africa;1987.0;49.0;10568642.0;1155.0;4419.0;Bajo
Madagascar;Africa;1992.0;52.0;12210395.0;1040.0;6762.0;Bajo
Malawi;Africa;1952.0;36.0;2917802.0;369.0;1651.0;Bajo
Malawi;Africa;1957.0;37.0;3221238.0;416.0;3698.0;Bajo
Malawi;Africa;2002.0;45.0;11824495.0;665.0;4231.0;Bajo
Malawi;Africa;2007.0;48.0;13327079.0;759.0;3499.0;Bajo
Malaysia;Asia;1952.0;48.0;6748378.0;1831.0;1329.0;Medio
Malaysia;Asia;1957.0;52.0;7739235.0;1810.0;670.0;Medio
Malaysia;Asia;1962.0;56.0;8906385.0;2036.0;8849.0;Medio
Malaysia;Asia;1967.0;59.0;10154878.0;2277.0;7424.0;Medio
Malaysia;Asia;1972.0;63.0;11441462.0;2849.0;948.0;Medio
Malaysia;Asia;1977.0;65.0;12845381.0;3827.0;9216.0;Medio
Malaysia;Asia;1982.0;68.0;14441916.0;4920.0;3560.0;Medio
Malaysia;Asia;1987.0;70.0;16331785.0;5249.0;8027.0;Medio
Malaysia;Asia;1992.0;71.0;18319502.0;7277.0;9128.0;Alto
Malaysia;Asia;1997.0;72.0;20476091.0;10132.0;9096.0;Alto
Malaysia;Asia;2002.0;73.0;22662365.0;10206.0;9779.0;Alto
Malaysia;Asia;2007.0;74.0;24821286.0;12451.0;6558.0;Alto
Mali;Africa;1952.0;34.0;3838168.0;452.0;3370.0;Bajo
Mali;Africa;1957.0;35.0;4241884.0;490.0;3822.0;Bajo
Mali;Africa;1962.0;37.0;4690372.0;496.0;1743.0;Bajo
Mali;Africa;1967.0;38.0;5212416.0;545.0;99.0;Bajo
Mali;Africa;1972.0;40.0;5828158.0;581.0;3689.0;Bajo
Mali;Africa;1977.0;42.0;6491649.0;686.0;3953.0;Bajo
Mali;Africa;1982.0;44.0;6998256.0;618.0;141.0;Bajo
Mali;Africa;1987.0;46.0;7634008.0;684.0;1716.0;Bajo
Mali;Africa;1992.0;48.0;8416215.0;739.0;144.0;Bajo
Mali;Africa;1997.0;50.0;9384984.0;790.0;2580.0;Bajo
Mali;Africa;2002.0;52.0;10580176.0;951.0;4098.0;Bajo
Mali;Africa;2007.0;54.0;12031795.0;1042.0;5816.0;Bajo
Mauritania;Africa;1952.0;41.0;1022556.0;743.0;1159.0;Bajo
Mauritania;Africa;1957.0;42.0;1076852.0;846.0;1203.0;Bajo
Mauritania;Africa;1987.0;56.0;1841240.0;1421.0;6036.0;Bajo
Mauritania;Africa;1992.0;58.0;2119465.0;1361.0;3698.0;Bajo
Mauritania;Africa;1997.0;60.0;2444741.0;1483.0;1361.0;Bajo
Mauritania;Africa;2002.0;62.0;2828858.0;1579.0;195.0;Bajo
Mauritania;Africa;2007.0;64.0;3270065.0;1803.0;1515.0;Medio
Mauritius;Africa;1952.0;51.0;516556.0;1967.0;9557.0;Medio
Mauritius;Africa;1957.0;58.0;609816.0;2034.0;380.0;Medio
Mauritius;Africa;1982.0;67.0;992040.0;3688.0;377.0;Medio
Mauritius;Africa;1987.0;69.0;1042663.0;4783.0;5869.0;Medio
Mauritius;Africa;1992.0;70.0;1096202.0;6058.0;2538.0;Medio
Mauritius;Africa;1997.0;71.0;1149818.0;7425.0;7053.0;Alto
Mauritius;Africa;2002.0;72.0;1200206.0;9021.0;8159.0;Alto
Mauritius;Africa;2007.0;73.0;1250882.0;10956.0;9911.0;Alto
Mexico;Americas;1952.0;51.0;30144317.0;3478.0;1255.0;Medio
Mexico;Americas;1957.0;55.0;35015548.0;4131.0;5466.0;Medio
Mexico;Americas;1962.0;58.0;41121485.0;4581.0;6094.0;Medio
Mexico;Americas;1967.0;60.0;47995559.0;5754.0;7339.0;Medio
Mexico;Americas;1972.0;62.0;55984294.0;6809.0;4067.0;Medio
Mexico;Americas;1977.0;65.0;63759976.0;7674.0;9291.0;Alto
Mexico;Americas;1982.0;67.0;71640904.0;9611.0;1475.0;Alto
Mexico;Americas;1987.0;69.0;80122492.0;8688.0;1560.0;Alto
Mexico;Americas;1992.0;71.0;88111030.0;9472.0;3843.0;Alto
Mexico;Americas;1997.0;74.0;95895146.0;9767.0;2975.0;Alto
Mexico;Americas;2002.0;75.0;102479927.0;10742.0;4405.0;Alto
Mexico;Americas;2007.0;76.0;108700891.0;11977.0;5750.0;Alto
Mongolia;Asia;1952.0;42.0;800663.0;786.0;5669.0;Bajo
Mongolia;Asia;1957.0;45.0;882134.0;912.0;6626.0;Bajo
Mongolia;Asia;1962.0;48.0;1010280.0;1056.0;3540.0;Bajo
Mongolia;Asia;1967.0;51.0;1149500.0;1226.0;411.0;Bajo
Mongolia;Asia;1972.0;54.0;1320500.0;1421.0;7420.0;Bajo
Mongolia;Asia;1977.0;55.0;1528000.0;1647.0;5117.0;Bajo
Mongolia;Asia;1982.0;57.0;1756032.0;2000.0;6031.0;Medio
Mongolia;Asia;1987.0;60.0;2015133.0;2338.0;83.0;Medio
Mongolia;Asia;1992.0;61.0;2312802.0;1785.0;4020.0;Medio
Mongolia;Asia;1997.0;64.0;2494803.0;1902.0;2521.0;Medio
Mongolia;Asia;2002.0;65.0;2674234.0;2140.0;7393.0;Medio
Mongolia;Asia;2007.0;67.0;2874127.0;3095.0;7723.0;Medio
Montenegro;Europe;1952.0;59.0;413834.0;2647.0;5856.0;Medio
Montenegro;Europe;1957.0;61.0;442829.0;3682.0;2599.0;Medio
Montenegro;Europe;1962.0;64.0;474528.0;4649.0;5938.0;Medio
Montenegro;Europe;1967.0;67.0;501035.0;5907.0;8509.0;Medio
Montenegro;Europe;1972.0;71.0;527678.0;7778.0;4140.0;Alto
Montenegro;Europe;1977.0;73.0;560073.0;9595.0;9299.0;Alto
Montenegro;Europe;1982.0;74.0;562548.0;11222.0;5876.0;Alto
Montenegro;Europe;1992.0;75.0;621621.0;7003.0;3390.0;Alto
Morocco;Africa;1967.0;50.0;14770296.0;1711.0;448.0;Medio
Morocco;Africa;1972.0;53.0;16660670.0;1930.0;1950.0;Medio
Morocco;Africa;1977.0;56.0;18396941.0;2370.0;6200.0;Medio
Morocco;Africa;1982.0;60.0;20198730.0;2702.0;6204.0;Medio
Morocco;Africa;1987.0;63.0;22987397.0;2755.0;470.0;Medio
Morocco;Africa;1992.0;65.0;25798239.0;2948.0;473.0;Medio
Morocco;Africa;1997.0;68.0;28529501.0;2982.0;1019.0;Medio
Morocco;Africa;2002.0;70.0;31167783.0;3258.0;4956.0;Medio
Morocco;Africa;2007.0;71.0;33757175.0;3820.0;1752.0;Medio
Mozambique;Africa;1952.0;31.0;6446316.0;468.0;5260.0;Bajo
Mozambique;Africa;1957.0;34.0;7038035.0;495.0;5868.0;Bajo
Mozambique;Africa;1962.0;36.0;7788944.0;556.0;6864.0;Bajo
Mozambique;Africa;1967.0;38.0;8680909.0;566.0;6692.0;Bajo
Mozambique;Africa;1972.0;40.0;9809596.0;724.0;9178.0;Bajo
Mozambique;Africa;1977.0;42.0;11127868.0;502.0;3197.0;Bajo
Mozambique;Africa;1982.0;43.0;12587223.0;462.0;2114.0;Bajo
Mozambique;Africa;1987.0;43.0;12891952.0;389.0;8762.0;Bajo
Mozambique;Africa;1992.0;44.0;13160731.0;410.0;8968.0;Bajo
Mozambique;Africa;1997.0;46.0;16603334.0;472.0;3461.0;Bajo
Mozambique;Africa;2002.0;44.0;18473780.0;633.0;6179.0;Bajo
Mozambique;Africa;2007.0;42.0;19951656.0;823.0;6856.0;Bajo
Myanmar;Asia;1952.0;36.0;20092996.0;331.0;0.0;Bajo
Myanmar;Asia;1957.0;42.0;21731844.0;350.0;0.0;Bajo
Myanmar;Asia;1962.0;45.0;23634436.0;388.0;0.0;Bajo
Myanmar;Asia;1967.0;49.0;25870271.0;349.0;0.0;Bajo
Myanmar;Asia;1972.0;53.0;28466390.0;357.0;0.0;Bajo
Myanmar;Asia;1977.0;56.0;31528087.0;371.0;0.0;Bajo
Myanmar;Asia;1982.0;58.0;34680442.0;424.0;0.0;Bajo
Myanmar;Asia;1987.0;58.0;38028578.0;385.0;0.0;Bajo
Myanmar;Asia;1992.0;59.0;40546538.0;347.0;0.0;Bajo
Myanmar;Asia;1997.0;60.0;43247867.0;415.0;0.0;Bajo
Myanmar;Asia;2002.0;60.0;45598081.0;611.0;0.0;Bajo
Myanmar;Asia;2007.0;62.0;47761980.0;944.0;0.0;Bajo
Namibia;Africa;1952.0;42.0;485831.0;2423.0;7804.0;Medio
Namibia;Africa;1957.0;45.0;548080.0;2621.0;4481.0;Medio
Namibia;Africa;1962.0;48.0;621392.0;3173.0;2156.0;Medio
Namibia;Africa;1967.0;51.0;706640.0;3793.0;6948.0;Medio
Namibia;Africa;1972.0;54.0;821782.0;3746.0;809.0;Medio
Namibia;Africa;1977.0;56.0;977026.0;3876.0;4860.0;Medio
Namibia;Africa;1982.0;59.0;1099010.0;4191.0;1005.0;Medio
Namibia;Africa;1987.0;61.0;1278184.0;3693.0;7313.0;Medio
Namibia;Africa;1992.0;62.0;1554253.0;3804.0;5380.0;Medio
Namibia;Africa;1997.0;59.0;1774766.0;3899.0;5243.0;Medio
Namibia;Africa;2002.0;51.0;1972153.0;4072.0;3248.0;Medio
Namibia;Africa;2007.0;53.0;2055080.0;4811.0;604.0;Medio
Nepal;Asia;1952.0;36.0;9182536.0;545.0;8657.0;Bajo
Nepal;Asia;1957.0;38.0;9682338.0;597.0;9364.0;Bajo
Nepal;Asia;1962.0;39.0;10332057.0;652.0;3969.0;Bajo
Nepal;Asia;1967.0;41.0;11261690.0;676.0;4422.0;Bajo
Nepal;Asia;1972.0;44.0;12412593.0;674.0;7881.0;Bajo
Nepal;Asia;1977.0;47.0;13933198.0;694.0;1124.0;Bajo
Nepal;Asia;1982.0;50.0;15796314.0;718.0;3731.0;Bajo
Nepal;Asia;1987.0;53.0;17917180.0;775.0;6325.0;Bajo
Nepal;Asia;1992.0;56.0;20326209.0;897.0;7404.0;Bajo
Nepal;Asia;1997.0;59.0;23001113.0;1010.0;8921.0;Bajo
Nepal;Asia;2002.0;61.0;25873917.0;1057.0;2063.0;Bajo
Nepal;Asia;2007.0;64.0;28901790.0;1091.0;3598.0;Bajo
Netherlands;Europe;1952.0;72.0;10381988.0;8941.0;5719.0;Alto
Netherlands;Europe;1957.0;73.0;11026383.0;11276.0;1934.0;Alto
Netherlands;Europe;1962.0;73.0;11805689.0;12790.0;8496.0;Alto
Netherlands;Europe;1967.0;74.0;12596822.0;15363.0;2514.0;Alto
Netherlands;Europe;1972.0;74.0;13329874.0;18794.0;7457.0;Alto
Netherlands;Europe;1977.0;75.0;13852989.0;21209.0;592.0;Alto
Netherlands;Europe;1982.0;76.0;14310401.0;21399.0;4605.0;Alto
Netherlands;Europe;1987.0;77.0;14665278.0;23651.0;3236.0;Alto
Netherlands;Europe;1992.0;77.0;15174244.0;26790.0;9496.0;Alto
Netherlands;Europe;1997.0;78.0;15604464.0;30246.0;1306.0;Alto
Netherlands;Europe;2002.0;79.0;16122830.0;33724.0;7578.0;Alto
Netherlands;Europe;2007.0;80.0;16570613.0;36797.0;9333.0;Alto
New Zealand;Oceania;1957.0;70.0;2229407.0;12247.0;3953.0;Alto
New Zealand;Oceania;1962.0;71.0;2488550.0;13175.0;6780.0;Alto
New Zealand;Oceania;1972.0;72.0;2929100.0;16046.0;373.0;Alto
New Zealand;Oceania;1977.0;72.0;3164900.0;16233.0;7177.0;Alto
New Zealand;Oceania;1982.0;74.0;3210650.0;17632.0;4104.0;Alto
New Zealand;Oceania;1992.0;76.0;3437674.0;18363.0;3249.0;Alto
New Zealand;Oceania;1997.0;78.0;3676187.0;21050.0;4138.0;Alto
New Zealand;Oceania;2002.0;79.0;3908037.0;23189.0;8014.0;Alto
New Zealand;Oceania;2007.0;80.0;4115771.0;25185.0;91.0;Alto
Nicaragua;Americas;1952.0;42.0;1165790.0;3112.0;3639.0;Medio
Nicaragua;Americas;1957.0;45.0;1358828.0;3457.0;4159.0;Medio
Nicaragua;Americas;1962.0;49.0;1590597.0;3634.0;3644.0;Medio
Nicaragua;Americas;1967.0;52.0;1865490.0;4643.0;3935.0;Medio
Nicaragua;Americas;1972.0;55.0;2182908.0;4688.0;5933.0;Medio
Nicaragua;Americas;1977.0;57.0;2554598.0;5486.0;3711.0;Medio
Nicaragua;Americas;1982.0;59.0;2979423.0;3470.0;3382.0;Medio
Nicaragua;Americas;1987.0;62.0;3344353.0;2955.0;9844.0;Medio
Nicaragua;Americas;1992.0;66.0;4017939.0;2170.0;1517.0;Medio
Nicaragua;Americas;1997.0;68.0;4609572.0;2253.0;230.0;Medio
Nicaragua;Americas;2002.0;71.0;5146848.0;2474.0;5488.0;Medio
Nicaragua;Americas;2007.0;73.0;5675356.0;2749.0;3210.0;Medio
Niger;Africa;1952.0;37.0;3379468.0;761.0;8794.0;Bajo
Niger;Africa;1957.0;39.0;3692184.0;835.0;5234.0;Bajo
Niger;Africa;1962.0;39.0;4076008.0;997.0;7661.0;Bajo
Niger;Africa;1967.0;40.0;4534062.0;1054.0;3849.0;Bajo
Niger;Africa;1972.0;41.0;5060262.0;954.0;2092.0;Bajo
Niger;Africa;1977.0;41.0;5682086.0;808.0;8971.0;Bajo
Niger;Africa;1982.0;43.0;6437188.0;909.0;7221.0;Bajo
Niger;Africa;1987.0;45.0;7332638.0;668.0;3000.0;Bajo
Niger;Africa;1992.0;47.0;8392818.0;581.0;1827.0;Bajo
Niger;Africa;1997.0;51.0;9666252.0;580.0;3052.0;Bajo
Niger;Africa;2002.0;54.0;11140655.0;601.0;745.0;Bajo
Niger;Africa;2007.0;57.0;12894865.0;619.0;6769.0;Bajo
Nigeria;Africa;1952.0;36.0;33119096.0;1077.0;2819.0;Bajo
Nigeria;Africa;1957.0;38.0;37173340.0;1100.0;5926.0;Bajo
Nigeria;Africa;1962.0;39.0;41871351.0;1150.0;9275.0;Bajo
Nigeria;Africa;1967.0;41.0;47287752.0;1014.0;5141.0;Bajo
Nigeria;Africa;1972.0;43.0;53740085.0;1698.0;3888.0;Medio
Nigeria;Africa;1977.0;45.0;62209173.0;1981.0;9518.0;Medio
Nigeria;Africa;1982.0;46.0;73039376.0;1576.0;9738.0;Bajo
Nigeria;Africa;1987.0;47.0;81551520.0;1385.0;296.0;Bajo
Nigeria;Africa;1992.0;47.0;93364244.0;1619.0;8482.0;Bajo
Nigeria;Africa;1997.0;47.0;106207839.0;1624.0;9413.0;Bajo
Nigeria;Africa;2002.0;47.0;119901274.0;1615.0;2864.0;Bajo
Nigeria;Africa;2007.0;47.0;135031164.0;2013.0;9773.0;Medio
Norway;Europe;1952.0;73.0;3327728.0;10095.0;4217.0;Alto
Norway;Europe;1957.0;73.0;3491938.0;11653.0;9730.0;Alto
Norway;Europe;1962.0;73.0;3638919.0;13450.0;4015.0;Alto
Norway;Europe;1972.0;74.0;3933004.0;18965.0;555.0;Alto
Norway;Europe;1977.0;75.0;4043205.0;23311.0;3494.0;Alto
Norway;Europe;1982.0;76.0;4114787.0;26298.0;6353.0;Alto
Norway;Europe;1992.0;77.0;4286357.0;33965.0;6612.0;Alto
Norway;Europe;1997.0;78.0;4405672.0;41283.0;1643.0;Alto
Norway;Europe;2002.0;79.0;4535591.0;44683.0;9753.0;Alto
Oman;Asia;1957.0;40.0;561977.0;2242.0;7466.0;Medio
Oman;Asia;1962.0;43.0;628164.0;2924.0;6381.0;Medio
Oman;Asia;1967.0;47.0;714775.0;4720.0;9427.0;Medio
Oman;Asia;1972.0;52.0;829050.0;10618.0;386.0;Alto
Oman;Asia;1977.0;57.0;1004533.0;11848.0;3439.0;Alto
Oman;Asia;1982.0;63.0;1301048.0;12954.0;7910.0;Alto
Oman;Asia;1987.0;68.0;1593882.0;18115.0;2231.0;Alto
Oman;Asia;1992.0;71.0;1915208.0;18616.0;7069.0;Alto
Oman;Asia;1997.0;72.0;2283635.0;19702.0;558.0;Alto
Oman;Asia;2002.0;74.0;2713462.0;19774.0;8369.0;Alto
Oman;Asia;2007.0;76.0;3204897.0;22316.0;1929.0;Alto
Pakistan;Asia;1952.0;43.0;41346560.0;684.0;5971.0;Bajo
Pakistan;Asia;1957.0;46.0;46679944.0;747.0;835.0;Bajo
Pakistan;Asia;1962.0;48.0;53100671.0;803.0;3427.0;Bajo
Pakistan;Asia;1967.0;50.0;60641899.0;942.0;4083.0;Bajo
Pakistan;Asia;1972.0;52.0;69325921.0;1049.0;9390.0;Bajo
Pakistan;Asia;1977.0;54.0;78152686.0;1175.0;9212.0;Bajo
Pakistan;Asia;1982.0;56.0;91462088.0;1443.0;4298.0;Bajo
Pakistan;Asia;1987.0;58.0;105186881.0;1704.0;6866.0;Medio
Pakistan;Asia;1992.0;61.0;120065004.0;1971.0;8295.0;Medio
Pakistan;Asia;1997.0;62.0;135564834.0;2049.0;3505.0;Medio
Pakistan;Asia;2002.0;64.0;153403524.0;2092.0;7124.0;Medio
Pakistan;Asia;2007.0;65.0;169270617.0;2605.0;9476.0;Medio
Panama;Americas;1952.0;55.0;940080.0;2480.0;3803.0;Medio
Panama;Americas;1957.0;59.0;1063506.0;2961.0;8009.0;Medio
Panama;Americas;1962.0;62.0;1215725.0;3536.0;5403.0;Medio
Panama;Americas;1967.0;64.0;1405486.0;4421.0;91.0;Medio
Panama;Americas;1972.0;66.0;1616384.0;5364.0;2497.0;Medio
Panama;Americas;1977.0;69.0;1839782.0;5351.0;9121.0;Medio
Panama;Americas;1982.0;70.0;2036305.0;7009.0;6016.0;Alto
Panama;Americas;1987.0;72.0;2253639.0;7034.0;7792.0;Alto
Panama;Americas;1992.0;72.0;2484997.0;6618.0;7431.0;Medio
Panama;Americas;1997.0;74.0;2734531.0;7113.0;6923.0;Alto
Panama;Americas;2002.0;75.0;2990875.0;7356.0;319.0;Alto
Panama;Americas;2007.0;76.0;3242173.0;9809.0;1856.0;Alto
Paraguay;Americas;1952.0;63.0;1555876.0;1952.0;3087.0;Medio
Paraguay;Americas;1957.0;63.0;1770902.0;2046.0;1547.0;Medio
Paraguay;Americas;1962.0;64.0;2009813.0;2148.0;271.0;Medio
Paraguay;Americas;1967.0;65.0;2287985.0;2299.0;3763.0;Medio
Paraguay;Americas;1972.0;66.0;2614104.0;2523.0;3380.0;Medio
Paraguay;Americas;1977.0;66.0;2984494.0;3248.0;3733.0;Medio
Paraguay;Americas;1982.0;67.0;3366439.0;4258.0;5036.0;Medio
Paraguay;Americas;1987.0;67.0;3886512.0;3998.0;8757.0;Medio
Paraguay;Americas;1992.0;68.0;4483945.0;4196.0;4111.0;Medio
Paraguay;Americas;1997.0;69.0;5154123.0;4247.0;4003.0;Medio
Paraguay;Americas;2002.0;71.0;5884491.0;3783.0;6742.0;Medio
Paraguay;Americas;2007.0;72.0;6667147.0;4172.0;8385.0;Medio
Peru;Americas;1952.0;44.0;8025700.0;3758.0;5234.0;Medio
Peru;Americas;1957.0;46.0;9146100.0;4245.0;2567.0;Medio
Peru;Americas;1962.0;49.0;10516500.0;4957.0;380.0;Medio
Peru;Americas;1967.0;51.0;12132200.0;5788.0;933.0;Medio
Peru;Americas;1972.0;55.0;13954700.0;5937.0;8273.0;Medio
Peru;Americas;1977.0;58.0;15990099.0;6281.0;2909.0;Medio
Peru;Americas;1982.0;61.0;18125129.0;6434.0;5018.0;Medio
Peru;Americas;1987.0;64.0;20195924.0;6360.0;9434.0;Medio
Peru;Americas;1992.0;66.0;22430449.0;4446.0;3809.0;Medio
Peru;Americas;1997.0;68.0;24748122.0;5838.0;3477.0;Medio
Peru;Americas;2002.0;70.0;26769436.0;5909.0;201.0;Medio
Peru;Americas;2007.0;71.0;28674757.0;7408.0;9056.0;Alto
Philippines;Asia;1952.0;48.0;22438691.0;1272.0;8810.0;Bajo
